time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),wind_speed_10m (km/h),latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2025-06-11 14:00:00,28.2,31,0.00,30.7,22.3,0.115,0.124,4.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-11 15:00:00,29.0,30,0.00,32.0,22.6,0.114,0.124,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-11 16:00:00,29.2,31,0.00,32.0,22.8,0.121,0.124,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-11 17:00:00,28.8,32,0.00,32.1,23.1,0.120,0.124,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-11 18:00:00,27.9,37,0.10,31.6,23.4,0.119,0.124,8.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-11 19:00:00,26.3,47,0.00,30.5,23.6,0.119,0.124,9.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-11 20:00:00,24.9,54,0.00,29.1,23.7,0.118,0.124,8.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-11 21:00:00,22.9,67,0.00,27.4,23.8,0.118,0.124,6.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-11 22:00:00,21.2,78,0.00,25.8,23.8,0.118,0.124,5.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-11 23:00:00,20.1,84,0.00,24.4,23.8,0.118,0.124,5.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 00:00:00,19.3,86,0.00,23.3,23.7,0.118,0.124,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 01:00:00,18.5,90,0.00,22.3,23.6,0.118,0.124,4.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 02:00:00,17.8,90,0.00,21.3,23.5,0.118,0.124,4.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 03:00:00,17.4,85,0.00,20.5,23.3,0.118,0.124,4.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 04:00:00,16.9,84,0.00,19.7,23.2,0.109,0.124,4.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 05:00:00,16.9,81,0.00,19.2,23.0,0.109,0.124,5.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 06:00:00,16.6,79,0.00,18.7,22.7,0.109,0.124,6.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 07:00:00,18.1,69,0.00,18.9,22.5,0.109,0.124,8.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 08:00:00,20.8,55,0.00,19.9,22.3,0.109,0.124,5.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 09:00:00,22.9,43,0.00,21.7,22.2,0.109,0.124,7.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 10:00:00,24.1,39,0.00,23.7,22.2,0.109,0.124,9.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 11:00:00,25.1,37,0.00,25.8,22.2,0.108,0.124,10.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 12:00:00,25.8,34,0.00,27.7,22.3,0.108,0.124,12.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 13:00:00,26.4,32,0.00,29.4,22.5,0.107,0.124,11.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 14:00:00,26.9,31,0.00,30.8,22.7,0.107,0.124,12.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 15:00:00,26.7,34,0.00,31.7,23.0,0.107,0.124,15.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 16:00:00,26.2,38,0.00,31.3,23.1,0.116,0.124,17.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 17:00:00,25.7,38,0.00,31.1,23.4,0.115,0.124,16.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 18:00:00,25.0,38,0.00,30.5,23.6,0.114,0.124,14.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 19:00:00,23.7,39,0.00,29.4,23.7,0.114,0.124,14.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 20:00:00,22.1,44,0.00,27.8,23.8,0.114,0.124,12.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 21:00:00,20.0,55,0.00,25.9,23.9,0.113,0.124,5.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 22:00:00,17.9,67,0.00,24.1,23.8,0.113,0.124,5.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-12 23:00:00,16.7,73,0.00,22.6,23.7,0.113,0.124,5.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 00:00:00,15.8,76,0.00,21.3,23.6,0.113,0.124,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 01:00:00,15.2,78,0.00,20.2,23.4,0.113,0.124,2.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 02:00:00,14.9,80,0.00,19.2,23.2,0.113,0.124,1.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 03:00:00,15.0,80,0.00,18.4,22.9,0.113,0.124,1.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 04:00:00,14.7,78,0.00,17.8,22.8,0.107,0.124,2.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 05:00:00,14.5,80,0.00,17.2,22.5,0.107,0.124,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 06:00:00,14.2,82,0.00,16.7,22.3,0.107,0.124,2.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 07:00:00,16.2,74,0.00,17.0,22.0,0.107,0.124,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 08:00:00,19.3,60,0.00,18.3,21.8,0.107,0.124,0.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 09:00:00,21.6,50,0.00,20.3,21.7,0.107,0.124,1.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 10:00:00,23.6,43,0.00,22.8,21.6,0.107,0.124,1.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 11:00:00,24.6,39,0.00,24.8,21.6,0.106,0.124,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 12:00:00,25.5,35,0.00,26.6,21.7,0.106,0.124,4.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 13:00:00,26.6,32,0.00,28.5,21.9,0.106,0.124,5.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 14:00:00,26.9,31,0.00,29.6,22.1,0.106,0.124,8.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 15:00:00,27.1,31,0.00,30.5,22.4,0.105,0.124,11.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 16:00:00,26.4,36,0.00,29.9,22.5,0.115,0.124,13.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 17:00:00,25.5,38,0.00,29.7,22.7,0.115,0.124,14.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 18:00:00,25.4,38,0.00,29.3,22.9,0.114,0.124,14.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 19:00:00,23.9,42,0.00,28.4,23.1,0.114,0.124,17.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 20:00:00,22.9,46,0.00,27.1,23.2,0.113,0.124,12.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 21:00:00,21.0,52,0.00,25.5,23.2,0.113,0.124,8.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 22:00:00,18.9,60,0.00,23.9,23.2,0.113,0.124,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-13 23:00:00,17.8,66,0.00,22.5,23.1,0.113,0.124,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 00:00:00,16.5,73,0.00,21.3,23.0,0.113,0.124,2.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 01:00:00,15.8,76,0.00,20.2,22.9,0.113,0.124,1.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 02:00:00,15.7,76,0.00,19.3,22.7,0.113,0.124,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 03:00:00,16.5,73,0.00,18.9,22.5,0.113,0.124,1.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 04:00:00,15.4,77,0.00,18.8,22.5,0.108,0.124,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 05:00:00,14.5,83,0.00,18.1,22.3,0.108,0.124,2.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 06:00:00,13.8,90,0.00,17.5,22.0,0.108,0.124,3.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 07:00:00,15.5,83,0.00,17.6,21.8,0.108,0.124,4.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 08:00:00,18.1,66,0.00,18.6,21.6,0.107,0.124,1.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 09:00:00,20.0,51,0.00,20.2,21.5,0.107,0.124,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 10:00:00,21.6,47,0.00,22.3,21.4,0.107,0.124,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 11:00:00,22.8,43,0.00,24.4,21.5,0.107,0.124,4.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 12:00:00,23.2,42,0.00,26.0,21.6,0.107,0.124,8.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 13:00:00,23.1,46,0.30,26.8,21.7,0.109,0.124,10.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 14:00:00,23.8,43,0.20,27.5,21.9,0.110,0.124,10.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 15:00:00,23.5,45,0.20,27.8,22.0,0.111,0.124,11.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 16:00:00,23.0,45,0.20,26.4,22.0,0.132,0.124,10.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 17:00:00,22.8,46,0.00,26.7,22.1,0.132,0.124,10.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 18:00:00,22.5,47,0.00,26.5,22.2,0.131,0.124,11.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 19:00:00,21.3,50,0.00,25.7,22.3,0.130,0.124,13.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 20:00:00,20.1,55,0.00,24.6,22.4,0.130,0.124,13.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 21:00:00,18.6,65,0.00,23.2,22.4,0.130,0.124,9.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 22:00:00,17.4,76,0.00,21.9,22.3,0.129,0.124,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-14 23:00:00,15.6,92,0.00,20.7,22.2,0.129,0.124,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 00:00:00,14.8,97,0.00,19.6,22.1,0.129,0.124,2.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 01:00:00,14.7,98,0.00,18.8,21.9,0.129,0.124,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 02:00:00,14.2,97,0.00,18.1,21.7,0.129,0.124,2.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 03:00:00,13.9,97,0.00,17.4,21.5,0.129,0.124,2.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 04:00:00,14.2,95,0.00,16.9,21.2,0.132,0.124,2.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 05:00:00,14.3,94,0.00,16.6,21.0,0.132,0.124,2.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 06:00:00,14.3,94,0.00,16.4,20.8,0.132,0.124,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 07:00:00,16.0,89,0.00,16.7,20.6,0.132,0.124,2.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 08:00:00,18.4,68,0.00,17.8,20.4,0.132,0.124,1.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 09:00:00,20.0,56,0.00,19.3,20.3,0.131,0.124,0.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 10:00:00,21.5,49,0.00,21.3,20.3,0.131,0.124,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 11:00:00,22.7,44,0.00,23.0,20.3,0.130,0.124,5.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 12:00:00,23.5,41,0.00,24.3,20.4,0.129,0.124,7.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 13:00:00,24.4,37,0.00,25.7,20.6,0.128,0.124,9.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 14:00:00,25.3,35,0.00,27.0,20.8,0.127,0.124,10.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 15:00:00,25.0,36,0.00,27.8,21.0,0.126,0.124,13.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 16:00:00,24.5,41,0.00,27.7,21.2,0.133,0.124,15.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 17:00:00,23.6,44,0.00,27.7,21.4,0.132,0.124,16.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 18:00:00,22.7,48,0.00,27.2,21.6,0.131,0.124,16.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 19:00:00,21.8,51,0.00,26.3,21.8,0.130,0.124,16.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 20:00:00,20.7,56,0.00,25.0,21.9,0.130,0.124,12.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 21:00:00,18.5,66,0.00,23.5,21.9,0.130,0.124,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 22:00:00,16.6,78,0.00,21.8,21.9,0.130,0.124,2.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-15 23:00:00,15.6,85,0.00,20.4,21.8,0.129,0.124,2.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 00:00:00,15.1,86,0.00,19.3,21.7,0.129,0.124,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 01:00:00,14.9,84,0.00,18.3,21.5,0.129,0.124,3.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 02:00:00,14.8,80,0.00,17.5,21.3,0.129,0.124,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 03:00:00,14.7,78,0.00,16.8,21.1,0.129,0.124,1.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 04:00:00,13.6,79,0.00,16.0,21.0,0.120,0.124,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 05:00:00,13.2,78,0.00,15.4,20.7,0.120,0.124,2.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 06:00:00,13.2,74,0.00,15.0,20.5,0.120,0.124,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 07:00:00,15.6,64,0.00,15.3,20.2,0.120,0.124,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 08:00:00,18.9,50,0.00,16.7,20.0,0.120,0.124,0.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 09:00:00,21.8,40,0.00,18.9,19.9,0.119,0.124,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 10:00:00,23.9,35,0.00,21.4,19.9,0.119,0.124,1.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 11:00:00,25.5,32,0.00,24.0,20.0,0.118,0.124,1.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 12:00:00,26.5,29,0.00,26.3,20.2,0.117,0.124,1.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 13:00:00,27.5,26,0.00,28.5,20.4,0.116,0.124,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 14:00:00,27.7,25,0.00,29.9,20.7,0.115,0.124,10.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 15:00:00,27.5,25,0.00,30.7,21.1,0.114,0.124,12.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 16:00:00,27.6,25,0.00,30.7,21.4,0.121,0.124,12.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 17:00:00,27.3,27,0.00,30.6,21.7,0.120,0.124,12.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 18:00:00,27.3,29,0.00,30.2,22.0,0.119,0.124,11.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 19:00:00,26.1,36,0.00,29.3,22.2,0.119,0.124,12.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 20:00:00,24.2,44,0.00,27.9,22.4,0.118,0.124,9.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 21:00:00,21.2,60,0.00,26.1,22.5,0.118,0.124,4.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 22:00:00,19.0,75,0.00,24.3,22.5,0.118,0.124,4.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-16 23:00:00,17.3,85,0.00,22.7,22.5,0.118,0.124,4.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 00:00:00,16.3,87,0.00,21.3,22.4,0.118,0.124,4.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 01:00:00,15.9,84,0.00,20.2,22.3,0.118,0.124,4.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 02:00:00,15.2,83,0.00,19.2,22.2,0.118,0.124,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 03:00:00,14.8,81,0.00,18.3,22.0,0.118,0.124,2.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 04:00:00,15.0,72,0.00,17.6,22.0,0.105,0.124,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 05:00:00,14.8,70,0.00,17.0,21.7,0.105,0.124,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 06:00:00,14.6,71,0.00,16.5,21.5,0.105,0.124,3.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 07:00:00,17.2,62,0.00,16.8,21.3,0.105,0.124,5.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 08:00:00,21.3,49,0.00,18.3,21.1,0.105,0.124,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 09:00:00,24.4,37,0.00,20.6,21.0,0.105,0.124,1.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 10:00:00,26.6,31,0.00,23.4,21.0,0.105,0.124,0.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 11:00:00,28.4,27,0.00,26.3,21.1,0.105,0.124,1.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 12:00:00,29.6,25,0.00,29.1,21.3,0.104,0.124,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 13:00:00,30.2,24,0.00,31.4,21.6,0.104,0.124,4.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 14:00:00,30.3,24,0.00,32.7,22.0,0.104,0.124,8.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 15:00:00,30.1,25,0.00,33.3,22.3,0.104,0.124,11.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 16:00:00,29.8,25,0.00,32.7,22.5,0.105,0.124,11.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 17:00:00,29.2,27,0.00,32.6,22.8,0.105,0.124,12.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 18:00:00,29.1,26,0.00,32.3,23.1,0.104,0.124,11.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 19:00:00,28.2,28,0.00,31.5,23.4,0.104,0.124,12.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 20:00:00,26.5,33,0.00,30.2,23.6,0.104,0.124,7.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 21:00:00,23.3,48,0.00,28.3,23.7,0.104,0.124,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 22:00:00,21.5,61,0.00,26.4,23.8,0.104,0.124,5.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-17 23:00:00,20.0,70,0.00,24.8,23.8,0.104,0.124,5.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 00:00:00,19.0,71,0.00,23.5,23.7,0.104,0.124,5.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 01:00:00,18.0,72,0.00,22.3,23.6,0.104,0.124,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 02:00:00,17.5,72,0.00,21.3,23.5,0.104,0.124,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 03:00:00,16.9,74,0.00,20.4,23.3,0.104,0.124,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 04:00:00,17.1,68,0.00,19.8,23.2,0.085,0.124,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 05:00:00,17.2,68,0.00,19.2,23.0,0.085,0.124,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 06:00:00,17.0,69,0.00,18.7,22.8,0.085,0.124,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 07:00:00,18.9,63,0.00,18.9,22.6,0.085,0.124,5.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 08:00:00,22.7,49,0.00,20.3,22.5,0.085,0.124,4.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 09:00:00,25.3,40,0.00,22.4,22.4,0.085,0.124,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 10:00:00,27.1,37,0.00,25.0,22.4,0.085,0.124,2.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 11:00:00,28.0,34,0.00,27.4,22.5,0.085,0.124,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 12:00:00,29.0,30,0.00,29.7,22.6,0.085,0.124,1.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 13:00:00,29.6,29,0.00,31.6,22.9,0.085,0.124,2.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 14:00:00,30.0,29,0.00,33.2,23.1,0.085,0.124,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 15:00:00,29.6,31,0.00,33.8,23.4,0.085,0.124,7.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 16:00:00,30.4,30,0.00,34.1,23.7,0.096,0.124,7.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 17:00:00,27.5,43,0.10,33.1,24.0,0.097,0.124,12.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 18:00:00,27.8,42,0.00,32.6,24.2,0.097,0.124,6.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 19:00:00,27.3,45,0.00,31.9,24.4,0.097,0.124,6.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 20:00:00,26.0,51,0.00,30.6,24.6,0.097,0.124,6.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 21:00:00,24.1,63,0.00,28.9,24.7,0.097,0.124,6.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 22:00:00,22.4,75,0.00,27.3,24.7,0.097,0.124,5.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-18 23:00:00,21.2,82,0.00,25.8,24.7,0.097,0.124,4.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 00:00:00,20.3,88,0.00,24.6,24.7,0.097,0.124,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 01:00:00,19.5,92,0.00,23.5,24.5,0.097,0.124,2.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 02:00:00,19.1,92,0.00,22.6,24.4,0.097,0.124,2.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 03:00:00,19.4,86,0.00,21.7,24.3,0.097,0.124,2.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 04:00:00,18.4,88,0.00,20.9,24.2,0.101,0.124,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 05:00:00,18.3,87,0.00,20.3,24.0,0.101,0.124,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
